Loan_ID,Disbursement_Date,Sector,Region,Loan_Amount,Tenure_Months,Interest_Rate,Outstanding_Principal,Days_Past_Due
MSME-00345,2023-11-09,Trading,West,18110000.0,24,11.62,0.0,120
MSME-00346,2023-09-28,Agriculture Tech,South,8750000.0,24,17.02,0.0,0
MSME-00347,2022-08-02,Agriculture Tech,North,9810000.0,60,15.14,2545009.87,0
MSME-00348,2023-09-19,Manufacturing,South,18560000.0,36,17.31,1000717.13,0
MSME-00349,2022-07-06,Trading,South,10470000.0,36,15.82,0.0,0
MSME-00350,2022-01-11,Agriculture Tech,East,9800000.0,36,17.8,0.0,0
MSME-00351,2024-08-07,Services,East,11610000.0,12,14.57,0.0,0
MSME-00352,2025-12-01,Personal Loan,West,13820000.0,24,15.47,9857786.38,0
MSME-00353,2026-06-04,Agriculture Tech,South,2230000.0,60,15.03,2192148.22,0
MSME-00354,2025-08-19,Manufacturing,South,16440000.0,12,14.39,1267718.03,0
MSME-00355,2025-09-26,Manufacturing,South,8770000.0,60,16.92,7783169.88,0
MSME-00356,2021-06-06,Agriculture Tech,South,1540000.0,12,15.51,0.0,0
MSME-00357,2025-12-09,Manufacturing,North,15750000.0,12,16.61,6346389.08,120
MSME-00358,2021-11-01,Services,West,7600000.0,12,16.5,0.0,0
MSME-00359,2026-03-30,Household Loan,West,2100000.0,60,12.34,2004407.77,15
MSME-00360,2022-03-21,Services,South,12710000.0,48,15.55,0.0,45
MSME-00361,2021-01-11,Trading,East,17610000.0,12,12.4,0.0,120
MSME-00362,2022-08-15,Agriculture Tech,North,17770000.0,36,15.08,0.0,75
MSME-00363,2026-06-02,Services,South,19160000.0,24,15.74,18083734.15,0
MSME-00364,2021-12-29,Services,East,17370000.0,48,17.98,0.0,0
MSME-00365,2022-01-20,Household Loan,South,140000.0,48,11.21,0.0,0
MSME-00366,2022-03-23,Trading,West,7670000.0,60,11.64,1197517.52,0
MSME-00367,2026-06-04,Household Loan,East,16390000.0,48,11.54,15983573.93,0
MSME-00368,2023-04-01,Household Loan,South,7390000.0,60,13.79,3019990.56,0
MSME-00369,2021-07-17,Manufacturing,West,12070000.0,60,16.75,0.0,0
MSME-00370,2021-06-22,Manufacturing,North,12170000.0,36,16.91,0.0,45
MSME-00371,2021-09-19,Manufacturing,South,7360000.0,12,16.16,0.0,0
MSME-00372,2022-02-20,Manufacturing,South,18100000.0,48,17.28,0.0,0
MSME-00373,2023-05-09,Manufacturing,South,10110000.0,12,13.26,0.0,0
MSME-00374,2024-08-29,Agriculture Tech,West,9350000.0,12,11.62,0.0,0
MSME-00375,2021-07-16,Manufacturing,South,19950000.0,12,11.41,0.0,0
MSME-00376,2023-05-25,Trading,West,9920000.0,60,16.96,4563710.25,0
MSME-00377,2024-05-21,Personal Loan,South,3650000.0,12,16.11,0.0,0
MSME-00378,2022-09-27,Manufacturing,South,10310000.0,48,15.89,468119.79,0
MSME-00379,2022-12-22,Personal Loan,West,16300000.0,60,13.38,5608990.28,0
MSME-00380,2023-09-26,Trading,North,15560000.0,48,13.66,5356114.86,0
MSME-00381,2024-02-10,Manufacturing,North,15790000.0,60,17.71,9687337.19,0
MSME-00382,2021-03-31,Agriculture Tech,South,14190000.0,24,11.45,0.0,0
MSME-00383,2024-06-12,Agriculture Tech,South,5160000.0,24,16.42,0.0,0
MSME-00384,2024-02-07,Personal Loan,North,17260000.0,24,13.17,0.0,0
MSME-00385,2024-12-14,Education,East,17880000.0,24,11.27,3744694.48,0
MSME-00386,2022-05-11,Personal Loan,South,3960000.0,60,16.2,814524.27,0
MSME-00387,2023-11-02,Trading,South,2700000.0,12,13.32,0.0,0
MSME-00388,2025-09-20,Manufacturing,West,19510000.0,36,16.06,14958432.41,0
MSME-00389,2026-02-01,Education,South,17380000.0,36,15.95,15188259.45,0
MSME-00390,2021-12-29,Personal Loan,West,17880000.0,24,14.74,0.0,75
MSME-00391,2024-01-08,Household Loan,North,17740000.0,12,16.44,0.0,0
MSME-00392,2021-05-16,Trading,South,10880000.0,48,15.07,0.0,0
MSME-00393,2022-10-21,Trading,West,12960000.0,12,13.01,0.0,0
MSME-00394,2023-09-16,Education,South,10950000.0,48,16.14,3800198.28,0
MSME-00395,2024-04-30,Trading,East,1120000.0,36,15.12,328949.42,120
MSME-00396,2026-03-16,Household Loan,South,14940000.0,12,11.09,9938313.75,0
MSME-00397,2022-01-05,Personal Loan,North,10160000.0,12,17.31,0.0,0
MSME-00398,2026-06-11,Trading,South,12990000.0,36,14.82,12623672.46,0
MSME-00399,2022-03-10,Education,South,10100000.0,12,17.08,0.0,0
MSME-00400,2025-04-28,Education,West,9890000.0,48,17.18,7505550.98,0
MSME-00401,2026-06-10,Manufacturing,North,3520000.0,12,14.11,3162074.94,0
MSME-00402,2021-06-17,Household Loan,West,5650000.0,48,14.55,0.0,0
MSME-00403,2025-01-04,Services,West,3260000.0,24,13.91,799401.94,0
MSME-00404,2024-09-14,Personal Loan,North,3990000.0,12,14.15,0.0,0
MSME-00405,2021-11-26,Trading,South,19460000.0,48,17.27,0.0,0
MSME-00406,2024-03-29,Personal Loan,West,3150000.0,36,16.52,832973.71,0
MSME-00407,2026-02-26,Trading,West,5460000.0,24,11.89,4475886.38,0
MSME-00408,2021-08-12,Manufacturing,South,11850000.0,12,15.27,0.0,0
MSME-00409,2025-05-11,Household Loan,South,12240000.0,48,17.97,9419424.11,0
MSME-00410,2025-05-21,Manufacturing,South,3160000.0,12,15.17,0.0,0
MSME-00411,2025-11-16,Trading,East,15890000.0,48,16.5,13865668.28,0
MSME-00412,2025-03-04,Household Loan,South,15730000.0,12,16.38,0.0,0
MSME-00413,2022-07-07,Household Loan,East,4820000.0,24,13.45,0.0,0
MSME-00414,2025-07-24,Services,North,5840000.0,24,13.6,3117142.89,15
MSME-00415,2023-06-29,Agriculture Tech,North,18770000.0,12,16.07,0.0,0
MSME-00416,2023-04-12,Trading,South,16530000.0,12,14.5,0.0,0
MSME-00417,2025-10-21,Trading,South,13990000.0,60,14.99,12489085.05,0
MSME-00418,2023-04-29,Trading,South,1740000.0,12,15.99,0.0,0
MSME-00419,2025-03-07,Agriculture Tech,South,8420000.0,12,16.44,0.0,0
MSME-00420,2022-12-03,Education,South,11230000.0,24,12.9,0.0,0
MSME-00421,2021-03-13,Education,North,3830000.0,12,12.03,0.0,0
MSME-00422,2023-09-17,Education,South,9020000.0,36,13.04,440100.17,0
MSME-00423,2025-06-16,Manufacturing,West,12060000.0,12,14.55,0.0,45
MSME-00424,2024-07-31,Services,South,6610000.0,60,13.39,4484645.62,0
MSME-00425,2021-06-13,Manufacturing,South,15640000.0,48,14.98,0.0,0
MSME-00426,2022-11-04,Services,South,16820000.0,24,11.37,0.0,0
MSME-00427,2021-11-11,Trading,West,6540000.0,36,14.57,0.0,0
MSME-00428,2021-11-01,Personal Loan,North,16790000.0,48,13.58,0.0,0
MSME-00429,2024-09-15,Trading,East,2160000.0,36,14.74,929142.72,0
MSME-00430,2022-07-20,Manufacturing,East,16770000.0,24,13.96,0.0,45
MSME-00431,2021-10-12,Manufacturing,East,3140000.0,60,12.99,138252.42,120
MSME-00432,2024-05-20,Education,North,1750000.0,24,17.33,0.0,15
MSME-00433,2021-05-29,Agriculture Tech,East,12870000.0,36,12.29,0.0,0
MSME-00434,2022-07-25,Manufacturing,North,9490000.0,36,15.77,0.0,0
MSME-00435,2021-12-06,Manufacturing,South,18170000.0,24,17.47,0.0,0
MSME-00436,2022-03-21,Education,East,7330000.0,12,14.77,0.0,120
MSME-00437,2025-01-03,Manufacturing,North,5810000.0,24,17.13,1449332.8,0
MSME-00438,2023-01-17,Personal Loan,West,10060000.0,60,11.87,3544237.15,0
MSME-00439,2025-06-26,Education,North,9170000.0,24,14.46,4556567.93,0
MSME-00440,2022-07-17,Manufacturing,West,6950000.0,48,14.2,0.0,120
MSME-00441,2024-01-22,Manufacturing,South,13910000.0,12,11.06,0.0,0
MSME-00442,2023-04-13,Household Loan,North,15220000.0,48,14.1,3251730.02,0
MSME-00443,2024-03-17,Trading,North,17070000.0,24,13.58,0.0,0
MSME-00444,2021-10-04,Trading,West,19460000.0,12,15.69,0.0,0
MSME-00445,2026-02-19,Personal Loan,North,5410000.0,48,17.57,5005866.0,0
MSME-00446,2023-01-18,Household Loan,North,14350000.0,48,11.6,1964234.37,0
MSME-00447,2025-05-21,Household Loan,South,7950000.0,12,13.29,0.0,0
MSME-00448,2025-04-01,Education,East,13570000.0,12,14.11,0.0,0
MSME-00449,2023-10-03,Trading,South,9570000.0,36,14.19,644473.74,120
MSME-00450,2023-04-12,Manufacturing,North,19880000.0,12,16.42,0.0,0
MSME-00451,2024-08-10,Education,South,14610000.0,24,14.1,278574.85,120
MSME-00452,2021-04-01,Services,North,19050000.0,60,11.19,0.0,0
MSME-00453,2025-04-25,Trading,North,16720000.0,36,15.97,10703302.27,120
MSME-00454,2022-10-11,Household Loan,South,18070000.0,12,17.19,0.0,0
MSME-00455,2022-05-03,Manufacturing,East,16310000.0,60,14.6,3168297.58,120
MSME-00456,2023-05-01,Services,North,9240000.0,36,15.07,0.0,0
MSME-00457,2025-07-26,Manufacturing,South,5110000.0,24,12.14,2723277.15,0
MSME-00458,2022-12-23,Services,South,7470000.0,60,12.54,2541961.08,120
MSME-00459,2021-02-14,Manufacturing,West,500000.0,12,12.65,0.0,0
MSME-00460,2023-04-08,Manufacturing,West,10530000.0,12,14.02,0.0,15
MSME-00461,2025-04-04,Manufacturing,West,10150000.0,24,17.5,3915346.31,0
MSME-00462,2026-06-13,Agriculture Tech,North,10550000.0,36,14.65,10267517.88,0
MSME-00463,2023-04-20,Education,North,19480000.0,60,12.34,8022460.96,0
MSME-00464,2024-10-12,Services,South,18240000.0,24,12.86,2124951.81,0
MSME-00465,2022-02-07,Household Loan,South,3320000.0,36,13.69,0.0,0
MSME-00466,2026-03-22,Trading,South,7440000.0,48,15.36,6982420.51,75
MSME-00467,2021-01-19,Trading,West,8540000.0,48,14.08,0.0,120
MSME-00468,2024-09-30,Personal Loan,West,7270000.0,36,13.75,3206701.7,0
MSME-00469,2026-04-20,Trading,West,15990000.0,12,14.95,12212392.47,0
MSME-00470,2024-11-20,Household Loan,South,10530000.0,12,12.69,0.0,0
MSME-00471,2024-01-04,Manufacturing,East,11480000.0,48,11.55,4705836.34,0
MSME-00472,2024-07-13,Household Loan,South,17070000.0,12,11.17,0.0,0
MSME-00473,2024-07-15,Manufacturing,North,16140000.0,12,12.76,0.0,75
MSME-00474,2023-07-24,Personal Loan,East,2730000.0,36,11.64,0.0,0
MSME-00475,2026-06-07,Services,North,14310000.0,36,13.35,13853459.99,120
MSME-00476,2023-05-18,Household Loan,South,8770000.0,12,16.41,0.0,0
MSME-00477,2023-11-21,Manufacturing,South,5960000.0,36,16.01,738463.41,0
MSME-00478,2023-11-30,Services,East,1100000.0,60,15.28,615669.2,0
MSME-00479,2025-12-23,Household Loan,West,9800000.0,48,16.97,8758443.77,45
MSME-00480,2025-12-24,Services,South,7170000.0,60,12.97,6560664.07,75
MSME-00481,2024-06-01,Agriculture Tech,West,5110000.0,60,17.2,3418790.98,120
MSME-00482,2021-04-27,Agriculture Tech,South,13920000.0,12,13.79,0.0,0
MSME-00483,2024-07-30,Services,South,15410000.0,12,13.81,0.0,0
MSME-00484,2021-06-26,Agriculture Tech,East,4970000.0,60,13.84,0.0,0
MSME-00485,2026-05-11,Services,East,1080000.0,60,11.69,1049137.05,0
MSME-00486,2024-06-17,Household Loan,West,16990000.0,24,17.83,0.0,0
MSME-00487,2022-06-20,Manufacturing,North,300000.0,24,11.97,0.0,15
MSME-00488,2026-01-22,Trading,East,18750000.0,48,13.39,16935936.48,0
MSME-00489,2022-02-16,Household Loan,East,12590000.0,60,13.24,1716823.5,0
MSME-00490,2024-05-21,Personal Loan,West,6500000.0,36,11.52,1976802.09,15
MSME-00491,2022-01-01,Services,North,5000000.0,24,12.07,0.0,0
MSME-00492,2026-06-14,Agriculture Tech,West,280000.0,12,11.31,254139.99,0
MSME-00493,2024-10-25,Trading,South,4790000.0,60,13.05,3448222.1,0
MSME-00494,2026-04-25,Manufacturing,South,2840000.0,36,17.07,2665036.95,0
MSME-00495,2025-04-02,Services,South,12280000.0,36,13.38,7498200.04,15
MSME-00496,2021-07-18,Trading,South,3410000.0,36,11.87,0.0,45
MSME-00497,2025-02-12,Services,South,10620000.0,12,15.52,0.0,0
MSME-00498,2025-11-04,Manufacturing,West,11840000.0,24,17.98,8089390.9,0
MSME-00499,2021-02-02,Household Loan,South,6030000.0,36,12.63,0.0,15
MSME-00500,2024-05-06,Household Loan,East,800000.0,24,12.96,0.0,0
MSME-00501,2024-02-17,Agriculture Tech,South,840000.0,48,17.8,396488.61,0
MSME-00502,2024-07-08,Services,North,620000.0,12,12.25,0.0,75
MSME-00503,2023-07-12,Trading,North,14810000.0,24,14.58,0.0,0
MSME-00504,2022-04-02,Personal Loan,South,6430000.0,24,12.68,0.0,0
MSME-00505,2026-05-30,Agriculture Tech,South,15950000.0,36,17.53,15380789.2,0
MSME-00506,2025-12-15,Manufacturing,North,8690000.0,36,17.87,7301010.54,15
MSME-00507,2021-08-09,Household Loan,South,9110000.0,12,16.7,0.0,0
MSME-00508,2022-07-20,Personal Loan,South,10310000.0,24,13.2,0.0,0
MSME-00509,2025-04-09,Household Loan,South,14290000.0,60,13.82,11473938.19,0
MSME-00510,2023-11-20,Education,South,5540000.0,36,12.7,653142.81,0
MSME-00511,2023-08-03,Agriculture Tech,North,2520000.0,36,17.24,0.0,0
MSME-00512,2021-08-25,Trading,West,11170000.0,48,17.4,0.0,15
MSME-00513,2024-08-28,Household Loan,West,6610000.0,12,13.93,0.0,120
MSME-00514,2024-01-25,Personal Loan,East,8910000.0,24,15.6,0.0,0
MSME-00515,2024-09-07,Manufacturing,North,12970000.0,24,12.16,805818.09,0
MSME-00516,2025-10-24,Manufacturing,West,9930000.0,24,14.04,6553389.04,0
MSME-00517,2026-05-30,Trading,West,12440000.0,36,15.42,11981470.97,0
MSME-00518,2024-07-02,Personal Loan,West,10930000.0,12,13.7,0.0,0
MSME-00519,2022-04-27,Household Loan,North,14820000.0,24,13.5,0.0,0
MSME-00520,2024-08-11,Manufacturing,East,14150000.0,60,11.01,9493444.36,0
MSME-00521,2023-04-15,Services,West,10730000.0,48,16.63,2395811.02,15
MSME-00522,2023-05-11,Trading,South,13610000.0,48,17.23,3364441.47,75
MSME-00523,2021-05-01,Household Loan,East,17480000.0,24,17.79,0.0,0
MSME-00524,2025-07-08,Personal Loan,South,8700000.0,36,16.03,6129354.22,120
MSME-00525,2023-08-31,Personal Loan,South,8310000.0,48,14.84,2734030.1,0
MSME-00526,2023-03-06,Services,North,15310000.0,48,12.88,2736810.34,0
MSME-00527,2024-06-03,Trading,East,11690000.0,48,18.0,6426994.39,15
MSME-00528,2024-04-12,Trading,North,1510000.0,48,15.13,753554.26,0
MSME-00529,2022-07-23,Manufacturing,South,17850000.0,24,15.77,0.0,0
MSME-00530,2026-05-18,Personal Loan,South,710000.0,12,15.78,595518.2,0
MSME-00531,2023-12-11,Personal Loan,South,14990000.0,12,16.92,0.0,45
MSME-00532,2022-12-08,Household Loan,North,15200000.0,36,11.07,0.0,0
MSME-00533,2021-02-25,Household Loan,East,19070000.0,60,12.54,0.0,0
MSME-00534,2024-11-10,Services,West,1180000.0,12,15.66,0.0,0
MSME-00535,2021-02-28,Education,North,11980000.0,60,17.27,0.0,0
MSME-00536,2023-01-22,Household Loan,North,8610000.0,12,15.8,0.0,0
MSME-00537,2026-04-25,Personal Loan,North,6680000.0,12,13.89,5184938.16,0
MSME-00538,2023-02-18,Trading,West,1900000.0,36,13.53,0.0,120
MSME-00539,2025-04-08,Services,South,11300000.0,48,16.17,8395268.42,0
MSME-00540,2023-05-13,Manufacturing,South,9630000.0,36,16.19,0.0,0
MSME-00541,2023-07-15,Household Loan,North,2180000.0,12,15.25,0.0,0
MSME-00542,2025-04-29,Agriculture Tech,East,12290000.0,48,13.04,9139568.06,0
MSME-00543,2023-01-28,Trading,West,14790000.0,48,17.48,2351276.15,0
MSME-00544,2023-11-26,Agriculture Tech,West,15370000.0,48,14.86,6088792.87,0
MSME-00545,2025-03-28,Agriculture Tech,East,18120000.0,60,16.53,14651552.81,0
MSME-00546,2021-07-23,Trading,North,8250000.0,12,12.5,0.0,0
MSME-00547,2024-12-17,Manufacturing,North,19070000.0,24,13.41,4145474.23,120
MSME-00548,2025-04-06,Agriculture Tech,North,17320000.0,36,17.12,10865855.18,0
MSME-00549,2024-08-10,Services,South,6000000.0,60,11.35,4033752.93,0
MSME-00550,2025-02-14,Education,North,3270000.0,36,14.59,1871972.28,0
MSME-00551,2025-05-31,Services,South,8760000.0,24,14.37,4030466.56,0
MSME-00552,2025-10-07,Personal Loan,South,8100000.0,48,16.26,6883205.49,45
MSME-00553,2021-12-20,Services,West,11560000.0,24,12.97,0.0,0
MSME-00554,2023-11-07,Services,East,11710000.0,36,12.53,1214530.48,0
MSME-00555,2023-11-12,Personal Loan,West,15020000.0,24,17.48,0.0,0
MSME-00556,2024-02-22,Trading,East,10250000.0,12,15.0,0.0,15
MSME-00557,2026-03-06,Manufacturing,North,2190000.0,24,11.73,1817347.33,0
MSME-00558,2024-06-27,Manufacturing,East,17180000.0,12,12.35,0.0,15
MSME-00559,2026-07-02,Education,South,6260000.0,24,17.99,6136499.74,0
MSME-00560,2026-01-10,Agriculture Tech,East,19430000.0,12,12.37,9473499.39,15
MSME-00561,2021-04-27,Education,South,2450000.0,12,15.27,0.0,0
MSME-00562,2024-11-11,Trading,West,19170000.0,24,13.94,3137131.57,15
MSME-00563,2025-09-29,Manufacturing,South,1910000.0,60,17.2,1698833.71,0
MSME-00564,2021-01-28,Manufacturing,South,4700000.0,48,16.29,0.0,0
MSME-00565,2024-12-17,Trading,West,1030000.0,48,15.18,688565.35,0
MSME-00566,2023-01-04,Services,North,14130000.0,48,11.08,1755959.64,0
MSME-00567,2021-10-06,Trading,East,17020000.0,12,17.16,0.0,0
MSME-00568,2022-06-09,Trading,East,8740000.0,48,14.11,0.0,0
MSME-00569,2025-10-07,Household Loan,West,18580000.0,12,17.52,4141727.32,0
MSME-00570,2023-10-16,Trading,West,11850000.0,60,14.47,6274530.51,0
MSME-00571,2025-01-09,Services,West,12640000.0,24,15.86,3238901.58,0
MSME-00572,2023-09-18,Education,North,16920000.0,24,11.49,0.0,0
MSME-00573,2023-11-24,Trading,West,6010000.0,12,16.22,0.0,0
MSME-00574,2023-10-01,Agriculture Tech,East,7150000.0,12,13.37,0.0,0
MSME-00575,2021-08-31,Personal Loan,East,18130000.0,60,13.46,234128.34,0
MSME-00576,2024-09-04,Household Loan,North,18030000.0,48,11.83,10527629.27,0
MSME-00577,2023-04-02,Manufacturing,East,19530000.0,60,12.03,7795696.82,120
MSME-00578,2023-02-24,Household Loan,West,18050000.0,24,12.3,0.0,0
MSME-00579,2025-05-18,Services,West,2630000.0,24,13.3,1154787.6,0
MSME-00580,2021-04-17,Trading,South,16490000.0,48,17.24,0.0,0
MSME-00581,2025-12-31,Services,North,8260000.0,24,13.58,6184585.43,0
MSME-00582,2026-06-17,Household Loan,South,19820000.0,12,16.07,18183518.83,0
MSME-00583,2024-02-16,Services,West,9500000.0,24,11.58,0.0,0
MSME-00584,2024-06-06,Trading,East,11120000.0,36,15.14,3686274.19,0
MSME-00585,2025-08-03,Agriculture Tech,South,10640000.0,48,14.37,8583226.3,0
MSME-00586,2024-09-23,Trading,North,6500000.0,48,17.85,4064084.25,0
MSME-00587,2023-10-05,Manufacturing,South,1590000.0,48,16.92,580866.74,45
MSME-00588,2025-03-28,Manufacturing,South,17920000.0,36,14.18,10912614.66,0
MSME-00589,2023-10-22,Manufacturing,West,16070000.0,60,16.43,8754073.37,0
MSME-00590,2023-02-16,Manufacturing,East,2880000.0,12,12.35,0.0,0
MSME-00591,2022-01-29,Manufacturing,South,15560000.0,48,14.94,0.0,0
MSME-00592,2021-02-04,Agriculture Tech,South,12550000.0,24,11.52,0.0,15
MSME-00593,2024-06-15,Manufacturing,North,8240000.0,12,13.44,0.0,0
MSME-00594,2022-03-31,Trading,West,5160000.0,24,12.58,0.0,0
MSME-00595,2022-12-22,Personal Loan,South,17210000.0,12,16.03,0.0,0
MSME-00596,2024-08-27,Services,South,14030000.0,12,14.43,0.0,0
MSME-00597,2024-09-20,Agriculture Tech,South,11000000.0,24,16.26,936351.12,45
MSME-00598,2022-02-01,Manufacturing,East,12230000.0,24,14.61,0.0,0
MSME-00599,2026-03-15,Manufacturing,East,1910000.0,12,11.61,1266451.62,0
MSME-00600,2026-06-18,Manufacturing,East,9530000.0,48,16.15,9382657.54,0
MSME-00601,2025-12-01,Manufacturing,South,3950000.0,24,16.83,2828546.25,0
MSME-00602,2022-10-04,Trading,South,4250000.0,36,17.32,0.0,0
MSME-00603,2025-11-13,Manufacturing,North,13260000.0,36,15.0,10717048.39,0
MSME-00604,2025-03-24,Manufacturing,East,18230000.0,12,16.28,0.0,0
MSME-00605,2023-03-22,Manufacturing,North,8130000.0,60,16.26,3387251.14,0
MSME-00606,2023-06-13,Services,South,4230000.0,12,12.09,0.0,0
MSME-00607,2024-03-05,Trading,West,13010000.0,12,12.15,0.0,15
MSME-00608,2022-07-28,Trading,West,17440000.0,48,11.5,0.0,0
MSME-00609,2022-02-01,Services,South,14990000.0,48,13.24,0.0,15
MSME-00610,2025-10-06,Agriculture Tech,South,17390000.0,60,14.31,15382763.79,0
MSME-00611,2026-04-23,Manufacturing,North,10780000.0,60,17.99,10450340.58,0
MSME-00612,2021-07-13,Education,East,15060000.0,60,14.02,0.0,0
MSME-00613,2025-08-25,Agriculture Tech,West,2890000.0,60,16.08,2519681.06,0
MSME-00614,2024-03-11,Manufacturing,North,7030000.0,60,15.85,4348987.16,0
MSME-00615,2023-01-03,Personal Loan,South,7850000.0,12,12.43,0.0,0
MSME-00616,2024-03-31,Household Loan,West,10270000.0,12,11.41,0.0,0
MSME-00617,2023-05-07,Manufacturing,West,18590000.0,36,14.82,0.0,0
MSME-00618,2021-01-22,Trading,North,17500000.0,36,15.9,0.0,0
MSME-00619,2021-07-25,Personal Loan,South,2780000.0,24,17.99,0.0,0
MSME-00620,2024-08-15,Education,North,3540000.0,12,13.51,0.0,45
MSME-00621,2024-05-16,Manufacturing,North,7220000.0,60,17.27,4774310.65,0
MSME-00622,2026-03-06,Trading,West,5890000.0,24,13.67,4904031.17,0
MSME-00623,2025-12-18,Trading,West,12330000.0,48,15.83,10957203.44,0
MSME-00624,2021-08-03,Services,West,18070000.0,12,15.19,0.0,0
MSME-00625,2021-06-27,Agriculture Tech,North,19250000.0,36,11.37,0.0,0
MSME-00626,2026-05-30,Trading,West,13110000.0,12,11.55,11378023.85,0
MSME-00627,2021-03-05,Services,South,16780000.0,12,11.15,0.0,0
MSME-00628,2021-08-11,Education,South,10550000.0,12,13.6,0.0,0
MSME-00629,2025-02-08,Manufacturing,South,4250000.0,12,16.22,0.0,0
MSME-00630,2021-03-20,Trading,North,10540000.0,48,12.21,0.0,0
MSME-00631,2024-07-03,Education,West,11150000.0,36,15.24,4002863.83,0
MSME-00632,2022-05-17,Personal Loan,South,14870000.0,12,13.02,0.0,0
MSME-00633,2021-04-28,Services,North,4480000.0,48,16.58,0.0,15
MSME-00634,2024-04-03,Services,North,7430000.0,24,16.59,0.0,15
MSME-00635,2026-05-25,Manufacturing,North,7340000.0,12,16.43,6294644.07,0
MSME-00636,2022-07-11,Trading,North,19190000.0,48,14.67,0.0,0
MSME-00637,2025-12-04,Services,South,8930000.0,60,12.99,8095145.63,0
MSME-00638,2025-03-28,Trading,West,15130000.0,24,16.67,5653228.93,0
MSME-00639,2021-01-08,Trading,North,15040000.0,36,12.3,0.0,0
MSME-00640,2025-09-14,Trading,North,5380000.0,12,13.03,820847.4,0
MSME-00641,2022-08-04,Manufacturing,South,11480000.0,12,12.29,0.0,0
MSME-00642,2023-02-11,Trading,West,17900000.0,48,15.72,2986863.15,0
MSME-00643,2021-10-20,Trading,South,9560000.0,36,15.8,0.0,0
MSME-00644,2025-03-16,Trading,South,18910000.0,60,15.57,15113308.97,0
MSME-00645,2021-04-02,Manufacturing,South,4370000.0,24,13.91,0.0,15
MSME-00646,2021-03-16,Personal Loan,South,1580000.0,36,11.7,0.0,0
MSME-00647,2023-05-04,Services,North,17840000.0,12,17.38,0.0,0
MSME-00648,2023-08-07,Agriculture Tech,East,16970000.0,48,14.55,5242333.63,45
MSME-00649,2026-05-31,Education,East,19850000.0,60,13.85,19470945.1,0
MSME-00650,2023-12-30,Services,South,13620000.0,48,15.12,5760279.26,0
MSME-00651,2021-12-22,Manufacturing,East,18740000.0,24,12.35,0.0,0
MSME-00652,2021-05-09,Services,East,16560000.0,36,11.93,0.0,45
MSME-00653,2024-10-27,Services,North,16900000.0,48,13.84,10630798.68,0
MSME-00654,2024-02-29,Education,South,11430000.0,48,12.59,5209223.21,0
